city_id,deaths_avoided,lower,upper,pm25_observed,pm25_no_depopulation,pm25_change
340400,31.5674176944509,30.7058940450855,32.5546630610187,43.2479711000515,43.684332429868,-0.436361329816499
340500,19.5998455239728,19.0723772990488,20.2051833313616,34.7339011844409,35.0626438962509,-0.328742711809994
340600,17.4148111958453,16.9204920211579,17.9804920661312,47.8938410943406,48.3429994939528,-0.449158399612202
340700,11.5776718261846,11.271940521487,11.9289297015872,33.3662653067468,33.6817471308755,-0.315481824128703
340800,37.5500451252264,36.5641579008395,38.6843600431821,29.7621462578714,30.0851889724297,-0.323042714558301
341000,8.75074438093859,8.5157362113968,9.02228001139622,22.0384758112407,22.2357509440831,-0.1972751328424
341100,37.1951885615486,36.1680225863826,38.3757373050424,37.8261044470505,38.2029554869504,-0.376851039899904
341200,77.8690198605275,75.7104978714019,80.341789016069,46.887928223697,47.3886089919218,-0.500680768224797
341300,48.8622550122483,47.4794216771508,50.4440543810428,47.0911413761014,47.5274927056481,-0.436351329546703
341500,42.5645805945159,41.4458162947623,43.8517003601377,33.7582243946556,34.1320804826955,-0.373856088039901
341600,43.9307401924462,42.7076703314204,45.3314573119762,48.085354751007,48.5601887627745,-0.474834011767499
341700,9.76386000890617,9.50749735804512,10.0600146422833,27.3758933964023,27.6347411088751,-0.2588477124728
341800,18.9878478315723,18.4871534838069,19.5656118481487,27.6431695238708,27.8935629472036,-0.250393423332799
350100,30.2694570444107,29.4137691649588,31.2574829751318,19.4587643384347,19.6059454505181,-0.147181112083398
350200,12.3197733560859,11.9543177951011,12.7458360268202,20.4822797278218,20.6520540586605,-0.169774330838699
350300,12.461942138391,12.1084588248255,12.8693288694443,19.3358584015379,19.4846940118882,-0.1488356103503
350400,12.8927396623011,12.5408774646923,13.2981842126694,19.7593447640796,19.9332180772424,-0.173873313162801
350500,27.5847167449855,26.785384806337,28.5113728993436,19.8170353376932,19.975291867061,-0.158256529367801
350600,24.9245622567795,24.2299759556336,25.7270049854714,20.7037679966067,20.8936346787148,-0.1898666821081
350700,13.531705181679,13.1644320665521,13.9556346234929,20.0247643527449,20.1874038758017,-0.1626395230568
350800,15.0751456782165,14.6559846774426,15.5576224805811,19.8463787975375,20.0378239674814,-0.191445169943901
350900,12.3444336903967,11.9999887973408,12.7426881615581,19.4565872120816,19.600777077332,-0.1441898652504
360100,40.617800856585,39.4811389013581,41.9291857494899,30.8251270671434,31.1746581491065,-0.3495310819631
360200,7.80564612134831,7.59492284186593,8.04981751507206,24.6044038781833,24.8314842955873,-0.227080417403997
360300,15.6742938853534,15.2562671674313,16.1576526030669,25.6981252393869,26.0587319019349,-0.360606662548001
360400,37.2625413979556,36.2556086302616,38.425787030553,28.1238517970696,28.4919144394589,-0.368062642389297
360500,9.77091173870886,9.50409537289688,10.0787631375699,28.783816334517,29.1504832597867,-0.366666925269701
360600,6.10431329426814,5.93988534237457,6.29461325345469,26.1309940243374,26.3712616245935,-0.2402676002561
360700,42.9900113333706,41.8157025010361,44.3455074354329,21.642091730839,21.8592734984156,-0.217181767576601
