city_id,age_group,sex,population,pm25_observed,pm25_no_depopulation,mortality_rate,mortality_lower,mortality_upper,theta,alpha,mu,nu,c0
421000,80-84,male,40919,37.5706773025607,38.326117263929,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
421100,80-84,male,41676,31.6378794598437,32.0699509599205,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
421200,80-84,male,13218,29.2600848966184,29.7492653104619,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
421300,80-84,male,12995,37.1726163210989,37.9402676056283,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430100,80-84,male,57271,31.1677906100993,31.7319041994683,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430200,80-84,male,30494,26.9136608882877,27.2932322407233,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430300,80-84,male,25457,32.4605590526396,33.0449019128398,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430400,80-84,male,49707,30.679373493901,31.1313593317719,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430500,80-84,male,57749,26.448746748156,26.9076825658669,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430600,80-84,male,38691,32.0835216013879,32.7261624249364,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430700,80-84,male,52603,34.2513526213822,35.0511696569145,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430800,80-84,male,13249,24.7234940503503,25.5289709351019,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
430900,80-84,male,38731,32.8296094322414,33.4543166661766,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
431000,80-84,male,29445,23.6127319707261,23.8742046893726,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
431100,80-84,male,41036,26.2781671430879,26.5803918079062,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
431200,80-84,male,40262,25.2384754392309,25.7961817260616,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
431300,80-84,male,31570,29.3373075546271,29.9421737521082,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440100,80-84,male,73162,22.7705422839431,22.9079714414173,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440200,80-84,male,19432,22.1267785779439,22.3170549574085,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440300,80-84,male,20522,20.2294621524324,20.3489844051727,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440400,80-84,male,7785,19.953797360976,20.0618559877855,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440500,80-84,male,27398,20.5781335765677,20.7725673991374,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440600,80-84,male,30451,23.084285711584,23.2163202330875,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440700,80-84,male,28972,20.721526837349,20.8322523373628,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440800,80-84,male,52573,21.0823527576551,21.1912591318474,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
440900,80-84,male,47572,21.4250440456934,21.5388372395902,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441200,80-84,male,23222,23.2899585050778,23.4314301902653,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441300,80-84,male,21841,20.959869136061,21.1010245900894,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441400,80-84,male,30731,21.1132875914642,21.2216779407665,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441500,80-84,male,16718,19.4937589727667,19.6562351951165,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441600,80-84,male,19342,21.0198772544877,21.2068416038824,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441700,80-84,male,18603,20.1923969404844,20.2990131055524,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441800,80-84,male,22861,22.9569592799532,23.1247790853282,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
441900,80-84,male,13943,22.6193135122866,22.7516790980518,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
