city_id,year,province_id,PM1,PM2_5,PM10,lnPM1,lnPM2_5,lnPM10,Shrinkage_pop,Impervious,UR,lnPGDP,Open,lnTech,ER,lnFixed,DZ,NDVI,Temperature,Precipitation,WindSpeed,aq_phase1_post,aq_phase2_post,post_inspection,post_inspection_lag1,post_air_inspection,inspection_current_year,inspection_air_current_year
130100,2011,130000,48.8319650592031,89.963614606719,157.573440841043,3.888385120131,4.49940530643864,5.05989164064004,0,16.8598519033306,0.247367893311942,1.27113578314002,0.224238203725902,4.61512051684126,0,7.54778179236453,14,0.555365244445113,12.3266600023343,1.84740838329679,2.10793592715319,0,0,0,0,0,0,0
130100,2012,130000,48.2152413557094,88.4365627521001,154.590077238352,3.87567518177185,4.48228548992529,5.04077695064168,0,17.2663258039729,0.245797274445439,1.31930290504049,0.181636820237033,4.91998092582813,0,7.71827037960835,20,0.581831369357011,12.0541912319677,1.80449802454957,2.11686625640166,1,0,0,0,0,0,0
130100,2013,130000,56.4219257094119,105.338428741797,189.763045748544,4.03285783667184,4.6571782978798,5.2457761662104,0,18.1848805679862,0.251594896331738,1.36238878296674,0.178328287179637,4.99721227376411,1,7.82757410419248,20,0.559679675962507,12.3464457921199,1.6367296571688,2.43769627909482,1,0,0,0,0,0,0
130100,2014,130000,53.445850097751,99.0598363869316,172.92679304258,3.97866899362899,4.59572407550248,5.15286834333606,0,18.4646248339676,0.398087618304225,1.38439918702853,0.16994706618667,5.15329159449778,1,7.97146728044624,21,0.546351251374815,13.7120861288169,1.06975885059489,2.24818043409461,1,0,0,0,0,0,0
130100,2015,130000,43.723281031927,79.3612321359948,135.853274121205,3.77788070696841,4.37400998876328,4.91157543658455,0,18.8652647319442,0.398827806072859,1.4199521745478,0.138948321993611,5.6021188208797,1,8.12422424136073,21,0.589346098838393,12.9775720308982,1.73085207049549,2.58147223692736,1,0,0,0,0,0,0
130100,2016,130000,42.3117247779176,75.8416764116163,130.326799369021,3.74506422915559,4.32864796228601,4.87004513734206,0,19.1539391160411,0.39980732177264,1.4680162308096,0.130089213960425,5.98393628068719,1,8.10824507624791,21,0.578391015529633,12.7770381280341,2.12537062423783,2.58296600141363,1,0,0,0,0,0,0
130100,2017,130000,38.43733379737,68.870486452551,126.724490596883,3.64902922158653,4.23222773287638,4.84201536459798,0,19.3960886082654,0.428571428571429,1.49598529318043,0.143266495479017,6.06145691892802,1,8.17226732959229,21,0.56667967417191,13.3748740433013,1.69770164533053,2.60788501036042,1,0,1,0,1,1,1
130100,2018,130000,34.6414810991166,60.197403948928,114.680486193312,3.54505183968309,4.09762922761296,4.74214988057116,0,19.6031317335713,0.429735234215886,1.47217413331496,0.150972430787885,6.35437004079735,1,8.1999038869974,21,0.591321061413313,13.0706571351929,1.37517625773597,2.58846338347674,1,0,1,1,1,0,0
130100,2019,130000,31.9400314753204,54.7743179134916,99.7075043738387,3.46386012823786,4.00322143288901,4.60224094368221,0,19.6663462229822,0.405893536121673,1.37539834827301,0.193943940460746,6.55819780281227,1,8.2472732497942,21,0.550405007969473,13.4017490877579,1.4369429574119,2.60439766846406,1,0,1,1,1,0,0
130100,2020,130000,29.1041948177551,49.3783042215998,85.6879620273983,3.37088231560146,3.89951114192597,4.45071234931264,0,19.8267045330968,0.407513076557299,1.38801568695621,0.224990895221521,6.74405918631135,1,8.03410526619166,21,0.57847496283423,13.1236158037153,1.7892874245288,2.55849049248693,1,0,1,1,1,0,0
130200,2011,130000,38.8785752608767,71.3331599262253,124.639821112438,3.66044333439604,4.26736129541002,4.82542814688744,0,21.7865266058132,0.417446750780084,1.72742363923515,0.12897185577811,3.85014760171006,0,7.37437059491172,14,0.504469386987634,11.6386119762704,1.95678413896757,2.48551169639693,0,0,0,0,0,0,0
130200,2012,130000,37.9694719426948,69.2869822396201,120.501338340407,3.63678246692274,4.23825704208037,4.79166085942843,0,22.2770952458271,0.438123483418711,1.76440442518231,0.112884479652809,4.21950770517611,0,7.52149107794753,16,0.51464285660576,11.0572688210843,2.62730463696034,2.48779105301368,1,0,0,0,0,0,0
130200,2013,130000,42.983288591733,79.3664406311715,134.02591140929,3.76081140275292,4.37407561683037,4.89803314998363,0,23.0941626577086,0.41004467307432,1.78609550962744,0.128245489321079,4.23410650459726,1,7.6699772622491,18,0.521086341732151,11.5276301374487,1.73453138372165,2.44439866688887,1,0,0,0,0,0,0
